age,job,marital,education,default,balance,housing,loan,duration
41,1,1,0,0,410,1,0,85
29,0,2,1,0,1028,1,0,343
42,1,1,0,0,1288,1,0,295
34,1,2,1,1,-115,1,0,360
44,4,1,2,0,474,1,1,183
44,7,0,1,0,2416,1,0,304
30,4,1,2,0,233,1,0,382
26,1,2,1,0,277,0,0,514
28,9,2,1,0,280,1,0,142
42,9,1,2,0,2106,1,1,162
40,3,0,0,0,2610,1,0,301
49,5,1,1,0,329,1,0,264
42,0,0,1,0,1811,1,0,150
29,0,1,1,0,387,1,1,49
47,1,1,0,0,6439,1,0,326
42,4,1,3,0,1333,1,0,468
45,7,0,1,0,864,1,0,183
29,0,2,1,0,900,1,0,339
41,9,1,2,0,744,1,0,125
40,1,2,3,0,4370,1,0,232
48,0,1,1,0,6532,1,0,312
41,1,1,0,0,348,1,0,423
60,5,1,1,0,2077,1,0,163
44,4,1,2,0,1945,0,0,191
49,6,2,2,0,21,1,0,248
47,4,0,2,0,4556,1,0,146
48,9,1,1,0,1764,1,0,125
44,0,1,0,0,248,1,0,234
28,1,1,0,0,0,0,0,17
31,7,1,1,0,37,1,0,546
29,1,1,0,0,236,1,0,554
28,8,2,1,0,246,1,0,162
43,7,0,1,0,206,1,0,436
32,7,1,1,0,162,1,0,297
44,9,0,1,0,976,1,0,302
42,9,1,1,0,645,1,1,349
45,1,1,0,0,1794,1,0,174
31,0,2,1,0,358,1,0,180
48,9,2,1,0,9131,1,0,902
45,1,1,0,0,532,1,0,137
27,1,2,1,0,1150,1,0,282
55,1,1,0,0,680,1,0,321
45,2,1,1,0,245,1,0,126
50,10,1,1,0,-13,1,0,554
44,10,1,1,0,728,1,0,21
45,0,1,1,0,137,1,0,427
51,3,1,0,0,289,0,0,97
30,1,2,1,0,609,1,0,402
43,1,1,1,0,15740,1,0,252
41,1,1,0,0,574,1,0,449
30,1,1,0,0,1480,1,0,360
41,1,1,1,0,343,1,0,89
29,1,1,1,0,424,1,1,241
31,0,1,1,0,413,1,0,574
40,9,2,1,0,277,1,0,274
41,1,1,1,0,2157,1,0,154
43,0,0,1,0,738,1,0,71
43,1,1,0,0,-101,1,0,122
50,2,1,2,0,-52,1,0,166
40,10,0,1,0,262,1,0,163
23,1,2,1,0,-95,1,0,167
37,0,1,1,0,66,1,0,91
47,1,1,1,0,3630,1,0,133
29,1,1,1,0,294,1,0,594
46,9,1,1,0,1465,1,0,86
31,0,1,1,0,0,1,0,40
57,9,2,1,0,5961,1,0,166
54,1,1,1,0,1487,1,0,302
44,1,1,0,0,-295,1,0,303
36,1,1,1,0,0,0,0,636
54,1,1,1,0,219,1,0,341
38,9,1,1,0,1442,1,1,483
38,1,1,1,0,360,1,0,220
40,1,1,1,0,339,1,0,234
46,9,1,1,0,1427,1,0,32
41,0,2,1,0,30,1,0,211
33,4,1,2,0,483,1,0,738
36,0,1,1,0,402,1,0,482
59,5,1,1,0,5678,1,0,238
49,1,1,0,0,0,0,0,370
49,1,1,1,0,2631,1,0,76
44,1,1,0,0,112,1,0,225
38,0,1,1,0,664,1,0,256
44,9,1,1,0,2626,1,0,567
43,9,2,1,0,28,1,0,2241
42,1,1,0,0,321,1,0,147
41,0,1,1,0,1794,1,0,135
52,7,1,1,0,989,1,0,260
41,9,2,2,0,6029,1,0,254
29,1,1,1,0,416,1,0,1118
36,1,1,3,0,-389,1,0,76
42,1,1,3,0,1260,1,0,79
34,4,1,2,0,82,0,0,94
35,9,1,1,0,94,1,1,208
41,1,0,1,0,5291,1,0,1423
57,5,1,0,0,3401,1,0,271
46,6,1,1,0,0,1,1,166
58,0,1,1,0,-1196,1,1,256
50,1,1,1,0,810,1,0,19
57,9,0,1,0,3105,1,0,173
47,9,1,1,0,351,1,0,367
46,1,2,1,0,2612,1,0,414
47,1,0,0,0,556,1,0,227
49,1,0,0,0,380,1,0,349
49,1,1,0,0,953,1,0,278
26,1,2,1,0,786,1,1,103
52,4,1,2,0,601,1,0,249
47,4,1,1,0,651,1,0,143
43,9,2,1,0,0,1,0,37
20,8,2,2,0,79,1,0,168
43,7,1,1,0,0,1,0,260
53,0,1,1,0,4464,1,0,162
40,6,1,0,0,422,1,0,187
52,9,1,1,0,598,0,0,266
43,9,0,2,0,123,0,0,279
55,4,1,2,0,0,1,0,159
41,2,1,1,0,718,1,0,318
36,1,1,1,0,-406,1,1,104
57,4,0,1,0,3625,1,0,747
30,0,2,1,1,-35,1,0,1204
41,4,1,2,0,1132,0,0,95
56,7,1,1,0,1121,1,0,176
44,1,1,0,0,3407,1,0,179
45,1,1,1,0,827,1,0,319
43,5,1,0,0,471,0,1,114
50,9,1,2,0,2938,1,0,170
26,1,1,0,0,-219,1,1,311
34,7,2,1,0,719,1,0,362
39,0,1,0,0,-439,1,0,347
32,4,2,2,0,0,1,0,86
46,7,1,1,0,74,1,0,101
58,4,1,2,0,44,1,0,288
54,2,1,1,0,52,1,0,44
40,7,1,1,0,581,1,0,1013
42,4,1,0,0,860,1,0,90
42,10,1,0,0,259,1,0,155
50,1,1,1,0,95,1,0,468
50,4,1,2,0,-516,1,0,226
42,3,2,0,0,5774,1,0,54
41,1,1,1,0,1384,1,0,1162
50,1,1,0,0,5131,1,0,114
42,0,1,1,0,2918,1,0,349
46,0,1,1,0,556,1,1,646
48,0,1,1,0,2235,1,1,755
50,4,1,2,1,-143,1,0,305
52,9,0,0,0,1500,0,0,148
43,0,2,1,0,56831,0,0,243
57,4,1,2,0,2440,1,0,391
49,0,2,1,0,2040,1,0,204
30,4,1,1,0,678,1,0,236
52,9,1,1,0,5006,1,0,112
41,3,1,0,0,3291,1,0,125
47,7,1,1,0,543,1,0,141
46,0,1,1,0,4048,1,0,360
27,7,1,1,0,0,1,0,312
46,7,1,1,0,3269,1,0,366
53,2,1,2,0,420,1,0,100
51,5,1,1,0,0,0,0,70
47,9,1,1,0,201,1,0,254
60,5,1,1,0,2537,1,1,230
47,4,0,2,0,107,0,0,246
48,7,1,1,0,6127,1,0,97
45,1,1,1,0,4509,1,0,135
52,1,0,0,0,-191,1,0,755
53,5,1,2,0,183,1,0,73
54,9,1,2,0,2883,1,1,12
46,0,0,1,0,2515,1,1,65
48,0,0,1,0,1108,1,0,420
43,5,1,1,0,56,1,1,259
42,10,1,2,0,1270,1,0,192
56,5,1,1,0,1894,1,0,189
48,7,0,1,0,0,1,1,263
45,1,1,0,0,2217,1,0,126
51,0,1,0,0,1330,1,0,415
43,6,2,3,0,3173,0,0,746
42,9,2,2,0,2157,1,1,260
44,4,1,2,0,1033,1,0,71
40,7,1,1,0,4157,1,0,735
57,4,1,1,0,3381,1,0,75
42,9,2,1,0,1882,1,0,87
58,7,1,1,0,0,1,0,183
40,7,0,1,0,1927,1,0,62
49,7,0,1,0,3649,1,1,150
46,4,2,1,0,244,1,0,244
54,9,0,1,0,1705,1,0,367
60,2,1,2,0,1164,1,0,325
42,1,1,1,0,9359,1,0,197
43,1,1,0,0,1620,1,0,121
41,6,1,1,0,149,1,0,27
60,5,0,1,0,2479,1,1,157
51,2,1,2,0,6659,1,1,203
48,1,1,1,0,1913,1,0,115
41,1,0,0,0,1563,1,0,112
50,1,2,1,0,708,1,0,104
41,1,1,0,0,1172,1,0,153
60,5,1,1,0,2086,1,0,182
54,1,1,1,0,524,1,0,55
49,2,1,2,0,221,1,0,305
47,4,1,0,0,52,1,1,140
36,1,2,1,0,-175,1,0,180
45,1,1,1,0,-149,1,0,644
49,0,1,1,0,1530,1,0,173
47,1,1,0,0,-100,1,0,374
46,0,1,1,0,1934,0,1,240
29,4,1,2,0,137,1,1,1088
44,2,1,0,0,276,1,1,219
52,1,0,0,0,1758,1,0,41
33,1,2,1,0,49,1,0,558
43,1,1,1,0,960,1,0,436
45,1,1,0,0,959,1,0,463
42,1,2,1,0,1306,1,0,265
50,9,1,1,0,892,1,1,234
58,9,1,1,0,5618,1,0,113
50,1,1,3,0,605,1,0,200
56,1,0,0,0,5041,1,0,158
46,1,1,1,0,1004,1,0,34
44,1,2,0,0,116,1,0,160
52,0,1,1,0,225,1,0,167
55,7,1,1,0,697,1,0,206
44,1,1,0,0,2467,1,0,36
46,7,1,1,0,523,0,0,504
47,0,0,1,0,106,1,0,303
40,1,0,1,0,793,1,0,109
48,1,1,0,0,1757,1,0,90
34,3,1,0,0,87,1,0,139
46,1,0,1,0,1480,1,0,257
43,10,1,0,0,960,1,1,241
40,1,1,0,0,2651,1,0,94
39,2,1,1,0,0,1,0,171
57,5,1,0,0,3123,1,0,178
54,1,1,0,0,950,1,0,285
46,4,1,1,0,3714,1,0,86
41,7,1,1,0,957,1,0,326
47,7,1,1,0,3216,1,0,451
40,1,1,1,0,8150,1,0,347
50,1,1,0,0,2212,1,0,116
40,1,1,0,0,409,1,0,191
47,1,1,0,1,-1385,1,1,77
57,5,0,2,0,2516,1,0,1036
47,0,1,1,0,2354,1,0,303
44,1,1,1,0,560,1,0,80
47,1,1,1,0,5306,1,0,322
53,2,1,1,0,111,1,0,750
59,1,1,0,0,320,1,0,695
40,2,1,1,0,0,1,1,435
60,2,0,1,0,80,1,0,397
45,2,1,0,0,1953,1,0,95
57,1,1,1,0,2192,0,0,208
45,1,1,0,0,1992,1,0,163
44,1,1,3,0,146,1,0,483
21,7,1,1,0,0,1,1,168
42,4,2,2,0,2124,1,0,161
30,1,1,1,0,2,1,0,1000
57,2,1,1,0,1037,1,1,112
53,0,0,1,0,-394,1,0,599
51,4,2,2,0,6510,0,0,30
53,9,1,2,0,4323,1,0,58
54,9,1,2,0,4582,1,0,165
44,4,1,2,0,2400,1,0,74
56,5,1,1,0,1678,1,0,79
46,9,0,2,0,405,1,0,231
45,9,1,1,0,3583,1,0,191
42,1,1,0,0,666,1,0,202
49,0,2,1,0,716,1,0,1257
56,5,1,1,0,344,1,0,221
44,1,2,1,0,641,0,0,257
54,2,1,1,0,653,1,0,352
51,6,0,1,0,154,1,0,285
49,1,2,0,0,3018,1,0,93
45,0,0,1,0,660,1,0,71
58,5,1,2,0,2577,1,1,290
53,1,1,3,0,2785,1,0,1165
42,9,1,1,0,1865,1,0,164
49,11,1,0,0,341,1,1,520
53,0,2,1,0,1178,1,0,295
50,7,2,1,0,516,1,0,187
53,2,1,2,0,22370,1,0,106
26,1,1,1,0,800,1,0,219
46,4,1,2,0,1217,1,0,236
45,7,1,1,0,9077,1,0,139
50,2,1,0,0,461,1,0,651
42,1,1,1,0,597,1,0,124
42,4,1,2,0,9,1,0,98
54,7,1,3,0,7864,1,0,145
60,5,1,2,0,1224,1,0,120
49,1,2,0,0,2623,1,0,291
40,2,1,0,0,3676,1,1,101
45,1,1,1,0,953,1,0,417
40,1,1,0,0,1061,1,0,191
60,0,0,1,0,3020,1,0,131
42,1,1,0,0,3405,1,0,221
60,5,1,1,0,0,1,0,229
60,5,1,1,0,-208,1,0,104
41,1,1,0,0,849,1,0,72
60,1,1,0,0,3820,0,0,186
23,9,2,1,0,76,1,0,23
46,1,1,0,0,346,1,0,402
44,7,1,1,0,-22,1,0,37
29,1,2,1,0,874,1,0,68
34,1,1,1,0,298,1,0,182
59,7,1,1,0,7475,0,0,587
50,4,1,2,0,101,1,0,348
60,0,1,3,0,2667,1,0,140
49,1,1,1,0,2219,1,0,51
55,1,1,0,0,158,1,0,176
54,1,1,0,0,2933,1,0,144
42,1,1,0,0,-181,1,0,297
60,1,1,0,0,5788,1,0,203
47,7,1,1,0,2796,1,0,57
41,4,1,1,0,6526,0,0,334
47,0,2,2,0,1192,1,0,217
41,9,1,1,0,665,1,0,74
57,5,1,1,0,703,1,0,405
53,4,1,2,0,4928,1,0,738
44,1,1,1,0,1786,1,0,452
35,2,2,2,0,-68,1,1,203
41,3,1,2,0,38,1,0,230
28,8,2,1,0,0,1,0,133
55,0,1,1,0,1105,1,1,94
55,0,1,1,0,9039,1,0,187
40,7,1,0,0,-9,1,0,920
35,4,1,2,0,6,1,1,136
58,4,0,2,0,577,0,0,1244
25,4,2,2,0,6,1,1,225
43,9,1,1,0,78,1,0,80
29,7,2,1,0,20,1,0,431
46,1,2,0,0,87,0,0,78
41,0,1,0,0,-306,1,0,500
60,5,1,3,0,79,1,0,301
47,1,1,0,0,0,1,0,30
60,5,1,0,0,751,1,0,133
33,1,1,0,0,0,1,0,270
34,0,2,1,0,1704,1,0,218
57,0,1,3,0,0,1,0,215
42,7,1,3,0,8,1,0,299
47,1,1,1,0,39,1,0,160
33,9,0,0,0,20,1,0,172
43,9,2,1,0,293,1,0,49
40,4,2,2,0,157,1,0,68
35,1,2,1,0,487,1,0,117
26,9,2,2,0,192,1,0,477
53,1,1,1,0,136,1,0,99
55,1,1,1,0,1328,1,0,100
46,4,1,2,0,1038,1,1,200
24,7,1,1,0,51,1,1,187
47,1,1,1,0,3008,1,1,236
41,1,1,1,1,-204,1,0,50
55,7,0,0,0,2923,1,0,104
32,1,1,1,0,231,1,0,51
30,9,1,2,0,-256,1,0,51
54,7,0,0,0,234,1,0,140
41,9,1,1,0,288,1,0,221
42,4,2,2,0,1146,1,0,98
43,1,1,1,0,3060,1,0,253
54,0,1,3,0,907,1,0,71
56,4,1,2,0,334,1,0,127
54,6,0,1,0,1374,1,0,74
30,1,1,0,0,124,1,0,126
53,5,1,2,0,74,1,0,122
45,4,1,2,0,1363,1,0,657
41,1,1,1,0,680,1,0,173
28,1,1,1,0,86,1,1,918
58,0,0,1,0,1713,0,0,544
57,7,1,0,0,3990,1,0,309
54,0,1,3,0,3965,1,0,138
39,10,0,1,0,193,1,0,73
41,4,1,2,0,6060,1,0,71
60,7,1,3,0,132,1,0,29
42,4,1,2,0,1323,1,1,193
47,1,1,1,0,3237,1,0,198
41,2,0,2,0,252,0,0,57
46,1,1,1,0,84,1,0,49
45,4,2,2,0,0,1,0,197
48,7,2,0,0,848,1,0,98
57,7,1,1,0,84,1,0,59
54,1,0,0,0,190,1,0,196
30,9,1,1,0,1534,1,1,243
41,4,2,2,0,1278,1,0,344
46,1,1,0,0,252,1,0,570
35,1,2,0,0,1215,1,0,597
28,1,2,0,0,-457,1,0,43
58,4,0,2,0,347,0,0,525
35,9,0,2,0,0,1,0,759
25,9,2,2,0,468,1,0,147
56,9,1,1,0,28,1,0,236
41,7,2,1,0,323,1,0,122
44,4,1,1,0,38,1,0,152
36,10,1,1,1,-318,1,0,133
41,7,1,1,0,714,1,1,504
58,6,1,1,0,0,1,0,272
46,1,1,1,0,536,1,0,164
42,7,1,1,0,1048,1,0,51
58,9,1,3,0,49,1,0,75
53,0,1,1,0,-197,1,1,178
51,1,1,1,0,1779,1,0,99
38,3,1,1,0,1372,1,1,224
54,1,1,0,0,24,1,0,34
46,6,2,2,0,1934,1,0,236
39,4,0,2,0,9541,0,0,815
22,8,2,1,0,364,1,0,282
47,0,0,0,0,357,1,1,134
34,7,0,1,0,202,1,0,318
42,0,1,1,0,281,1,0,118
44,9,1,2,0,4580,1,0,911
45,7,1,1,0,4060,1,0,238
38,0,1,1,0,0,1,0,225
46,1,1,0,0,1114,1,0,490
34,9,1,1,0,4,1,0,644
41,9,0,1,0,536,1,0,76
27,1,2,0,0,431,1,0,286
56,10,1,1,0,2552,1,0,176
43,4,1,2,0,8016,1,0,422
34,4,1,3,1,-353,1,0,328
25,8,2,1,0,1139,1,0,22
35,10,1,0,0,494,1,0,71
46,2,1,3,0,676,1,1,106
32,0,2,1,0,287,0,0,465
55,9,1,1,0,741,1,0,973
40,5,1,1,0,1842,0,0,56
43,4,1,2,0,4004,1,0,190
41,2,1,2,0,102,0,0,323
33,1,2,0,0,279,1,0,113
32,4,2,1,0,6,1,0,228
39,9,1,0,0,644,1,0,110
42,4,0,2,0,497,0,0,84
33,9,2,1,0,402,1,1,59
32,7,1,1,0,401,1,0,294
46,0,1,0,0,31,1,0,144
42,1,1,1,0,-628,1,1,251
39,0,1,1,0,598,1,0,444
43,1,0,0,0,92,1,0,237
33,4,2,2,0,-625,1,0,399
59,4,1,2,0,2319,1,0,132
48,2,1,2,0,981,1,0,995
31,1,1,0,0,605,1,0,334
47,4,0,2,0,10399,1,0,59
54,9,0,1,0,784,1,1,579
48,1,1,0,0,680,1,0,387
33,4,0,2,0,893,1,0,279
27,7,1,1,0,94,1,0,352
47,0,1,1,0,257,1,0,484
56,1,2,0,0,739,1,0,95
26,9,2,1,0,2,1,1,461
55,4,1,3,1,-171,1,0,30
33,1,1,1,0,217,1,0,561
52,1,1,3,0,826,1,0,468
60,7,2,0,0,313,1,0,920
50,4,1,2,0,106,1,0,388
43,1,1,1,0,4520,1,0,100
29,4,1,2,0,10576,0,0,1224
54,4,1,0,0,366,1,0,589
30,0,0,1,0,370,1,0,160
50,4,1,2,0,4904,1,0,438
48,9,1,1,0,0,1,1,964
55,7,0,1,0,72,1,1,384
56,3,0,1,0,0,0,0,103
48,4,1,3,0,1103,1,0,52
36,1,2,1,0,1392,1,0,205
41,5,0,0,0,-233,1,0,1156
30,4,2,2,0,78,1,0,73
59,4,2,1,0,671,1,1,157
27,1,2,1,0,228,1,1,186
55,11,1,3,0,666,0,0,73
45,7,1,1,0,520,1,0,714
58,1,1,0,0,3501,1,0,544
44,9,1,1,0,185,1,0,194
43,1,1,0,0,108,1,1,420
59,5,1,0,0,1423,1,0,584
41,1,1,0,0,2453,1,0,1052
43,3,1,0,0,18,1,1,192
49,7,2,1,0,3061,1,0,155
44,1,1,0,0,0,1,0,226
48,1,1,0,0,559,1,0,1231
40,1,1,0,0,902,1,0,619
43,1,2,1,0,421,1,0,298
26,1,1,0,0,500,1,0,21
46,1,1,1,0,756,1,0,401
58,1,1,1,0,288,1,0,404
53,1,1,1,0,1140,1,0,241
56,7,1,1,0,2658,1,0,302
43,1,1,0,0,632,1,0,440
36,1,2,0,0,263,1,0,172
34,1,1,3,0,-17,1,0,319
51,1,1,1,0,701,1,0,1051
51,1,1,0,0,4497,1,0,276
45,1,1,0,0,810,1,0,213
54,1,1,0,0,-219,1,0,276
42,0,1,1,0,679,1,0,194
53,7,1,1,0,2925,1,0,1392
35,6,2,0,0,181,1,0,19
49,4,1,2,0,3840,1,0,146
55,9,1,1,0,2014,1,1,253
31,9,2,1,0,1819,1,0,226
52,1,1,1,0,665,1,0,57
50,3,1,0,0,395,1,0,419
32,7,1,1,0,55,1,0,546
34,1,1,1,0,326,1,1,150
42,9,2,1,0,1364,1,0,1867
33,4,2,1,1,-174,1,0,156
43,4,1,2,0,5670,1,0,184
31,1,0,1,0,1125,0,1,548
25,1,2,1,0,0,1,0,244
49,9,1,1,0,3657,1,0,328
56,0,1,1,0,2256,1,0,171
43,1,1,0,0,778,1,1,284
41,1,1,1,0,59,1,0,75
46,1,1,1,0,668,1,0,1263
60,5,2,2,0,7440,1,0,92
48,1,1,0,0,1001,1,0,422
57,0,0,0,0,1,0,0,17
42,1,1,0,0,1320,0,0,301
50,1,1,1,0,1604,1,0,267
36,4,1,2,0,900,1,0,475
44,4,1,1,0,2984,1,0,770
40,1,1,0,0,2562,1,0,487
55,0,1,1,0,1102,1,0,126
24,1,2,0,0,758,1,0,129
52,1,1,0,0,1079,1,0,257
49,7,1,1,0,2201,1,0,233
30,7,1,1,0,271,1,0,365
32,7,2,1,0,772,1,0,697
46,9,0,1,0,435,1,0,192
36,1,1,1,0,412,1,0,244
44,9,0,1,0,809,1,0,118
48,1,1,0,0,575,0,0,101
49,9,1,1,0,3033,0,0,125
44,1,1,0,0,412,1,0,56
23,7,2,1,0,496,1,0,430
45,1,0,0,0,749,1,0,242
54,4,2,2,0,1439,1,0,809
43,4,1,2,0,2767,1,0,317
44,1,1,0,0,140,1,0,7
52,1,1,0,0,4015,1,0,493
37,1,1,1,0,77,1,0,381
53,4,2,2,0,1074,1,0,523
31,1,1,1,0,-720,1,1,112
56,1,1,0,0,690,1,0,309
40,4,1,0,0,1231,1,1,184
58,4,1,2,0,714,1,0,850
42,1,1,0,0,1742,1,0,420
59,5,0,1,0,337,1,0,118
45,9,1,1,0,-237,1,1,71
53,0,1,1,0,1739,1,0,103
55,9,1,2,0,874,1,0,314
60,0,1,1,0,1880,1,0,196
48,2,1,0,0,3705,1,0,151
43,9,2,1,0,1195,1,0,516
47,9,1,1,0,2781,1,0,855
33,1,1,1,0,175,1,0,392
37,7,1,1,0,1,0,0,395
60,4,0,0,0,38,1,0,78
52,1,1,1,0,2206,1,0,875
31,0,2,1,0,358,1,0,124
31,10,2,0,0,0,1,0,24
53,9,1,1,0,4541,1,0,190
45,1,1,1,0,120,1,1,53
56,1,1,1,0,-382,1,0,278
36,9,1,1,0,146,1,1,284
40,7,1,1,0,574,1,0,68
42,1,1,0,0,2519,1,0,262
52,0,1,1,0,395,1,0,391
46,6,0,2,0,8717,1,0,343
59,0,0,1,0,975,1,0,263
41,9,1,1,0,768,1,0,214
61,5,1,1,0,280,1,0,88
57,4,1,2,0,388,0,1,262
32,0,2,1,0,289,0,0,255
55,4,2,2,0,1092,1,1,202
54,4,1,1,0,1394,1,0,438
55,7,1,1,0,151,1,0,88
31,0,1,3,0,-295,1,0,311
43,1,1,0,0,7727,1,0,302
49,5,1,3,0,247,0,0,213
31,1,2,1,0,33,1,0,214
34,1,1,1,0,452,1,0,90
31,4,2,2,0,635,1,0,293
23,7,2,1,0,75,1,0,448
35,9,2,2,0,1455,1,0,70
43,1,1,0,0,2605,1,0,347
31,9,2,2,0,56,0,0,320
45,9,1,1,0,89,1,0,175
29,9,1,1,0,84,1,0,222
27,9,1,1,0,7,1,0,98
52,1,1,0,0,238,1,0,734
58,4,1,2,0,2360,0,0,177
39,1,2,0,0,-21,0,0,121
52,9,0,1,0,409,1,0,73
60,5,1,0,0,894,1,0,65
52,7,1,1,0,108,1,0,543
45,0,1,1,0,805,1,0,186
58,1,1,0,0,2547,0,0,174
56,2,1,2,0,-124,1,0,374
51,1,1,1,0,1414,1,0,241
50,1,1,1,0,6258,1,0,139
39,6,1,2,0,-176,1,0,156
58,4,0,2,0,1533,0,0,137
51,6,2,1,0,1640,1,0,67
45,1,1,0,0,91,1,0,239
41,4,2,2,0,480,1,0,178
28,1,2,0,0,643,1,0,297
51,1,1,3,0,2547,1,0,491
45,1,1,3,0,110,1,0,377
46,0,1,1,0,35,0,0,84
43,4,2,1,0,-228,1,1,122
53,5,1,1,0,1139,1,0,107
50,0,0,1,0,1332,1,0,95
55,9,1,1,0,0,1,0,248
52,1,1,0,0,779,1,0,30
53,0,1,0,0,228,1,0,97
51,1,1,1,0,22,1,0,336
31,0,2,1,0,0,1,0,28
41,9,2,1,0,2919,1,0,329
39,1,1,0,0,186,1,0,208
60,4,0,1,0,773,1,1,597
39,9,1,3,0,880,1,0,29
41,4,1,1,0,218,1,0,247
36,1,1,1,0,512,1,0,343
40,1,2,1,0,1101,1,0,214
29,1,1,1,0,1956,1,0,266
32,0,1,1,0,0,0,0,137
45,1,0,0,0,104,1,0,206
32,9,0,1,0,75,0,0,129
31,3,2,1,0,1301,1,0,69
58,5,0,0,0,6,0,0,228
40,9,1,1,0,75,1,0,259
40,7,1,0,0,44,1,0,144
36,7,2,3,0,281,1,0,515
40,0,1,1,0,2,1,0,29
35,4,2,2,0,205,1,0,512
39,1,1,0,0,2133,1,1,179
39,9,1,2,0,94,1,1,813
30,6,2,2,0,901,1,1,601
57,4,1,2,0,3431,1,0,73
60,7,1,1,0,8837,1,0,144
55,9,1,1,0,726,1,0,271
40,9,1,1,0,26,1,0,230
27,8,2,2,0,66,1,0,456
40,0,1,1,0,2523,1,0,75
28,4,1,2,0,82,1,1,225
32,4,1,2,0,0,1,0,387
53,4,2,1,0,5558,1,0,286
29,0,2,1,0,-507,1,0,286
29,9,2,2,0,47,1,0,111
45,6,1,3,0,-257,0,0,448
32,4,1,1,0,1423,1,0,223
47,7,1,1,0,51,1,1,312
40,7,1,1,0,1688,0,0,93
33,7,2,1,0,0,1,0,212
55,3,1,0,0,1000,1,0,178
31,1,2,1,0,0,1,1,111
33,4,1,2,0,273,1,0,803
42,0,0,1,0,153,1,0,844
31,0,0,2,0,146,1,0,297
41,1,1,3,0,732,1,0,25
43,0,2,1,0,2539,1,0,529
36,7,1,1,0,208,1,0,99
48,4,1,2,0,542,1,0,137
31,6,2,2,0,144,1,0,676
45,9,1,1,0,999,1,0,656
43,1,1,1,0,19,1,0,249
42,0,0,1,0,63,0,0,88
40,7,1,1,0,446,1,0,1252
29,1,1,1,0,832,1,0,228
26,1,1,1,0,246,1,0,1143
53,10,1,1,0,76,1,1,283
31,9,0,1,0,268,0,0,118
25,0,1,1,0,16,1,0,129
26,0,2,1,0,-235,1,0,103
36,0,2,1,0,0,1,1,213
43,7,0,1,0,207,1,0,132
45,0,0,1,0,109,1,0,122
56,4,0,2,0,975,1,0,130
51,9,1,1,0,143,1,0,627
47,1,1,0,0,1756,1,0,207
44,3,1,0,1,-972,1,1,114
31,7,1,1,0,5,1,0,216
46,4,1,1,0,36,1,0,250
32,4,2,2,0,0,0,0,91
31,0,1,1,0,468,1,0,159
45,1,1,0,0,804,1,0,528
31,10,2,1,0,199,1,0,86
40,9,1,1,0,257,1,0,731
43,1,1,3,0,91,1,0,37
26,1,2,0,0,102,1,0,46
29,4,1,2,0,1,1,1,49
30,7,2,1,0,484,1,0,356
39,4,1,2,0,0,1,1,107
51,1,1,0,0,196,1,0,248
58,0,1,0,0,879,1,0,242
44,2,1,2,0,3689,1,0,134
49,9,1,1,0,1269,1,0,355
30,0,1,1,0,67,1,0,149
38,1,1,1,0,961,1,0,346
40,7,1,1,0,181,1,0,370
34,2,1,2,0,355,1,0,261
41,4,1,2,0,0,0,1,330
37,4,2,2,0,499,1,0,537
32,7,0,1,0,-115,1,0,134
31,1,1,1,0,92,1,0,688
38,1,2,3,0,1146,1,0,84
34,6,1,2,0,1029,1,1,125
42,0,1,1,0,534,1,0,139
27,7,1,1,0,15,1,0,167
35,7,1,1,0,1053,1,0,25
43,0,2,1,0,6,0,0,244
29,7,2,1,0,-142,1,0,140
33,7,0,1,0,2,1,0,165
57,5,0,1,0,70,1,0,122
50,2,1,1,0,556,1,0,130
28,7,2,1,0,45,1,0,345
45,1,0,1,0,9,1,0,277
33,1,0,1,0,-131,1,0,145
24,1,1,1,0,142,1,1,300
34,9,2,1,0,0,1,1,214
23,0,1,2,0,2,1,0,140
59,5,1,0,0,646,1,0,140
40,0,2,1,0,739,1,0,132
44,1,1,0,0,1511,1,0,96
33,1,1,1,0,58,0,0,144
29,0,2,1,0,163,1,1,803
39,1,1,0,0,385,1,0,225
36,4,0,2,0,1343,1,1,73
34,7,0,1,0,169,1,0,260
35,1,1,1,0,-613,1,0,754
47,7,1,0,0,1496,1,0,211
40,1,1,1,0,580,1,0,192
30,9,1,1,0,-306,1,1,203
27,4,1,1,0,-41,1,0,24
40,0,0,1,0,783,1,1,171
26,1,0,1,0,241,1,0,136
46,4,1,2,0,245,1,0,42
43,4,1,1,0,-26,1,0,343
36,9,2,2,0,705,1,0,111
32,1,1,1,0,23,1,0,77
47,1,0,1,0,380,1,0,268
29,1,2,1,0,4574,1,0,217
36,9,1,2,0,183,1,0,360
33,1,2,1,0,272,1,0,122
57,0,1,1,0,4168,1,1,47
30,9,2,1,0,677,1,0,241
59,0,0,1,0,174,1,0,204
32,1,1,0,0,1877,1,0,601
56,5,1,1,0,3690,1,1,178
25,1,1,1,0,109,1,0,306
30,1,2,3,0,194,1,0,410
32,1,2,1,0,8,1,0,265
30,0,1,1,0,40,1,1,108
45,1,1,1,0,-1400,1,0,172
47,1,1,1,0,-656,1,0,184
25,9,2,1,0,1400,1,1,424
28,1,1,0,0,507,1,0,359
30,1,2,1,0,75,1,0,123
28,0,1,2,0,364,1,0,169
27,9,2,1,0,1742,1,0,787
32,1,1,1,0,1197,1,1,241
32,6,2,2,0,12269,0,0,141
40,6,1,2,0,1126,1,0,22
