age,job,marital,education,default,balance,housing,loan
30,9,1,1,0,1534,1,1
41,4,2,2,0,1278,1,0
46,1,1,0,0,252,1,0
35,1,2,0,0,1215,1,0
28,1,2,0,0,-457,1,0
58,4,0,2,0,347,0,0
35,9,0,2,0,0,1,0
25,9,2,2,0,468,1,0
56,9,1,1,0,28,1,0
41,7,2,1,0,323,1,0
44,4,1,1,0,38,1,0
36,10,1,1,1,-318,1,0
41,7,1,1,0,714,1,1
58,6,1,1,0,0,1,0
46,1,1,1,0,536,1,0
42,7,1,1,0,1048,1,0
58,9,1,3,0,49,1,0
53,0,1,1,0,-197,1,1
51,1,1,1,0,1779,1,0
38,3,1,1,0,1372,1,1
54,1,1,0,0,24,1,0
46,6,2,2,0,1934,1,0
39,4,0,2,0,9541,0,0
22,8,2,1,0,364,1,0
47,0,0,0,0,357,1,1
34,7,0,1,0,202,1,0
42,0,1,1,0,281,1,0
44,9,1,2,0,4580,1,0
45,7,1,1,0,4060,1,0
38,0,1,1,0,0,1,0
46,1,1,0,0,1114,1,0
34,9,1,1,0,4,1,0
41,9,0,1,0,536,1,0
27,1,2,0,0,431,1,0
56,10,1,1,0,2552,1,0
43,4,1,2,0,8016,1,0
34,4,1,3,1,-353,1,0
25,8,2,1,0,1139,1,0
35,10,1,0,0,494,1,0
46,2,1,3,0,676,1,1
32,0,2,1,0,287,0,0
55,9,1,1,0,741,1,0
40,5,1,1,0,1842,0,0
43,4,1,2,0,4004,1,0
41,2,1,2,0,102,0,0
33,1,2,0,0,279,1,0
32,4,2,1,0,6,1,0
39,9,1,0,0,644,1,0
42,4,0,2,0,497,0,0
33,9,2,1,0,402,1,1
32,7,1,1,0,401,1,0
46,0,1,0,0,31,1,0
42,1,1,1,0,-628,1,1
39,0,1,1,0,598,1,0
43,1,0,0,0,92,1,0
33,4,2,2,0,-625,1,0
59,4,1,2,0,2319,1,0
48,2,1,2,0,981,1,0
31,1,1,0,0,605,1,0
47,4,0,2,0,10399,1,0
54,9,0,1,0,784,1,1
48,1,1,0,0,680,1,0
33,4,0,2,0,893,1,0
27,7,1,1,0,94,1,0
47,0,1,1,0,257,1,0
56,1,2,0,0,739,1,0
26,9,2,1,0,2,1,1
55,4,1,3,1,-171,1,0
33,1,1,1,0,217,1,0
52,1,1,3,0,826,1,0
60,7,2,0,0,313,1,0
50,4,1,2,0,106,1,0
43,1,1,1,0,4520,1,0
29,4,1,2,0,10576,0,0
54,4,1,0,0,366,1,0
30,0,0,1,0,370,1,0
50,4,1,2,0,4904,1,0
48,9,1,1,0,0,1,1
55,7,0,1,0,72,1,1
56,3,0,1,0,0,0,0
48,4,1,3,0,1103,1,0
36,1,2,1,0,1392,1,0
41,5,0,0,0,-233,1,0
30,4,2,2,0,78,1,0
59,4,2,1,0,671,1,1
27,1,2,1,0,228,1,1
55,11,1,3,0,666,0,0
45,7,1,1,0,520,1,0
58,1,1,0,0,3501,1,0
44,9,1,1,0,185,1,0
43,1,1,0,0,108,1,1
59,5,1,0,0,1423,1,0
41,1,1,0,0,2453,1,0
43,3,1,0,0,18,1,1
49,7,2,1,0,3061,1,0
44,1,1,0,0,0,1,0
48,1,1,0,0,559,1,0
40,1,1,0,0,902,1,0
43,1,2,1,0,421,1,0
26,1,1,0,0,500,1,0
46,1,1,1,0,756,1,0
58,1,1,1,0,288,1,0
53,1,1,1,0,1140,1,0
56,7,1,1,0,2658,1,0
43,1,1,0,0,632,1,0
36,1,2,0,0,263,1,0
34,1,1,3,0,-17,1,0
51,1,1,1,0,701,1,0
51,1,1,0,0,4497,1,0
45,1,1,0,0,810,1,0
54,1,1,0,0,-219,1,0
42,0,1,1,0,679,1,0
53,7,1,1,0,2925,1,0
35,6,2,0,0,181,1,0
49,4,1,2,0,3840,1,0
55,9,1,1,0,2014,1,1
31,9,2,1,0,1819,1,0
52,1,1,1,0,665,1,0
50,3,1,0,0,395,1,0
32,7,1,1,0,55,1,0
34,1,1,1,0,326,1,1
42,9,2,1,0,1364,1,0
33,4,2,1,1,-174,1,0
43,4,1,2,0,5670,1,0
31,1,0,1,0,1125,0,1
25,1,2,1,0,0,1,0
49,9,1,1,0,3657,1,0
56,0,1,1,0,2256,1,0
43,1,1,0,0,778,1,1
41,1,1,1,0,59,1,0
46,1,1,1,0,668,1,0
60,5,2,2,0,7440,1,0
48,1,1,0,0,1001,1,0
57,0,0,0,0,1,0,0
42,1,1,0,0,1320,0,0
50,1,1,1,0,1604,1,0
36,4,1,2,0,900,1,0
44,4,1,1,0,2984,1,0
40,1,1,0,0,2562,1,0
55,0,1,1,0,1102,1,0
24,1,2,0,0,758,1,0
52,1,1,0,0,1079,1,0
49,7,1,1,0,2201,1,0
30,7,1,1,0,271,1,0
32,7,2,1,0,772,1,0
46,9,0,1,0,435,1,0
36,1,1,1,0,412,1,0
44,9,0,1,0,809,1,0
48,1,1,0,0,575,0,0
49,9,1,1,0,3033,0,0
44,1,1,0,0,412,1,0
23,7,2,1,0,496,1,0
45,1,0,0,0,749,1,0
54,4,2,2,0,1439,1,0
43,4,1,2,0,2767,1,0
44,1,1,0,0,140,1,0
52,1,1,0,0,4015,1,0
37,1,1,1,0,77,1,0
53,4,2,2,0,1074,1,0
31,1,1,1,0,-720,1,1
56,1,1,0,0,690,1,0
40,4,1,0,0,1231,1,1
58,4,1,2,0,714,1,0
42,1,1,0,0,1742,1,0
59,5,0,1,0,337,1,0
45,9,1,1,0,-237,1,1
53,0,1,1,0,1739,1,0
55,9,1,2,0,874,1,0
60,0,1,1,0,1880,1,0
48,2,1,0,0,3705,1,0
43,9,2,1,0,1195,1,0
47,9,1,1,0,2781,1,0
33,1,1,1,0,175,1,0
37,7,1,1,0,1,0,0
60,4,0,0,0,38,1,0
52,1,1,1,0,2206,1,0
31,0,2,1,0,358,1,0
31,10,2,0,0,0,1,0
53,9,1,1,0,4541,1,0
45,1,1,1,0,120,1,1
56,1,1,1,0,-382,1,0
36,9,1,1,0,146,1,1
40,7,1,1,0,574,1,0
42,1,1,0,0,2519,1,0
52,0,1,1,0,395,1,0
46,6,0,2,0,8717,1,0
59,0,0,1,0,975,1,0
41,9,1,1,0,768,1,0
61,5,1,1,0,280,1,0
57,4,1,2,0,388,0,1
32,0,2,1,0,289,0,0
55,4,2,2,0,1092,1,1
54,4,1,1,0,1394,1,0
55,7,1,1,0,151,1,0
31,0,1,3,0,-295,1,0
43,1,1,0,0,7727,1,0
49,5,1,3,0,247,0,0
31,1,2,1,0,33,1,0
34,1,1,1,0,452,1,0
31,4,2,2,0,635,1,0
23,7,2,1,0,75,1,0
35,9,2,2,0,1455,1,0
43,1,1,0,0,2605,1,0
31,9,2,2,0,56,0,0
45,9,1,1,0,89,1,0
29,9,1,1,0,84,1,0
27,9,1,1,0,7,1,0
52,1,1,0,0,238,1,0
58,4,1,2,0,2360,0,0
39,1,2,0,0,-21,0,0
52,9,0,1,0,409,1,0
60,5,1,0,0,894,1,0
52,7,1,1,0,108,1,0
45,0,1,1,0,805,1,0
58,1,1,0,0,2547,0,0
56,2,1,2,0,-124,1,0
51,1,1,1,0,1414,1,0
50,1,1,1,0,6258,1,0
39,6,1,2,0,-176,1,0
58,4,0,2,0,1533,0,0
51,6,2,1,0,1640,1,0
45,1,1,0,0,91,1,0
41,4,2,2,0,480,1,0
28,1,2,0,0,643,1,0
51,1,1,3,0,2547,1,0
45,1,1,3,0,110,1,0
46,0,1,1,0,35,0,0
43,4,2,1,0,-228,1,1
53,5,1,1,0,1139,1,0
50,0,0,1,0,1332,1,0
55,9,1,1,0,0,1,0
52,1,1,0,0,779,1,0
53,0,1,0,0,228,1,0
51,1,1,1,0,22,1,0
31,0,2,1,0,0,1,0
41,9,2,1,0,2919,1,0
39,1,1,0,0,186,1,0
60,4,0,1,0,773,1,1
39,9,1,3,0,880,1,0
41,4,1,1,0,218,1,0
36,1,1,1,0,512,1,0
40,1,2,1,0,1101,1,0
29,1,1,1,0,1956,1,0
32,0,1,1,0,0,0,0
45,1,0,0,0,104,1,0
32,9,0,1,0,75,0,0
31,3,2,1,0,1301,1,0
58,5,0,0,0,6,0,0
40,9,1,1,0,75,1,0
40,7,1,0,0,44,1,0
36,7,2,3,0,281,1,0
40,0,1,1,0,2,1,0
35,4,2,2,0,205,1,0
39,1,1,0,0,2133,1,1
39,9,1,2,0,94,1,1
30,6,2,2,0,901,1,1
57,4,1,2,0,3431,1,0
60,7,1,1,0,8837,1,0
55,9,1,1,0,726,1,0
40,9,1,1,0,26,1,0
27,8,2,2,0,66,1,0
40,0,1,1,0,2523,1,0
28,4,1,2,0,82,1,1
32,4,1,2,0,0,1,0
53,4,2,1,0,5558,1,0
29,0,2,1,0,-507,1,0
29,9,2,2,0,47,1,0
45,6,1,3,0,-257,0,0
32,4,1,1,0,1423,1,0
47,7,1,1,0,51,1,1
40,7,1,1,0,1688,0,0
33,7,2,1,0,0,1,0
55,3,1,0,0,1000,1,0
31,1,2,1,0,0,1,1
33,4,1,2,0,273,1,0
42,0,0,1,0,153,1,0
31,0,0,2,0,146,1,0
41,1,1,3,0,732,1,0
43,0,2,1,0,2539,1,0
36,7,1,1,0,208,1,0
48,4,1,2,0,542,1,0
31,6,2,2,0,144,1,0
45,9,1,1,0,999,1,0
43,1,1,1,0,19,1,0
42,0,0,1,0,63,0,0
40,7,1,1,0,446,1,0
29,1,1,1,0,832,1,0
26,1,1,1,0,246,1,0
53,10,1,1,0,76,1,1
31,9,0,1,0,268,0,0
25,0,1,1,0,16,1,0
26,0,2,1,0,-235,1,0
36,0,2,1,0,0,1,1
43,7,0,1,0,207,1,0
45,0,0,1,0,109,1,0
56,4,0,2,0,975,1,0
51,9,1,1,0,143,1,0
47,1,1,0,0,1756,1,0
44,3,1,0,1,-972,1,1
31,7,1,1,0,5,1,0
46,4,1,1,0,36,1,0
32,4,2,2,0,0,0,0
31,0,1,1,0,468,1,0
45,1,1,0,0,804,1,0
31,10,2,1,0,199,1,0
40,9,1,1,0,257,1,0
43,1,1,3,0,91,1,0
26,1,2,0,0,102,1,0
29,4,1,2,0,1,1,1
30,7,2,1,0,484,1,0
39,4,1,2,0,0,1,1
51,1,1,0,0,196,1,0
58,0,1,0,0,879,1,0
44,2,1,2,0,3689,1,0
49,9,1,1,0,1269,1,0
30,0,1,1,0,67,1,0
38,1,1,1,0,961,1,0
40,7,1,1,0,181,1,0
34,2,1,2,0,355,1,0
41,4,1,2,0,0,0,1
37,4,2,2,0,499,1,0
32,7,0,1,0,-115,1,0
31,1,1,1,0,92,1,0
38,1,2,3,0,1146,1,0
34,6,1,2,0,1029,1,1
42,0,1,1,0,534,1,0
27,7,1,1,0,15,1,0
35,7,1,1,0,1053,1,0
43,0,2,1,0,6,0,0
29,7,2,1,0,-142,1,0
33,7,0,1,0,2,1,0
57,5,0,1,0,70,1,0
50,2,1,1,0,556,1,0
28,7,2,1,0,45,1,0
45,1,0,1,0,9,1,0
33,1,0,1,0,-131,1,0
24,1,1,1,0,142,1,1
34,9,2,1,0,0,1,1
23,0,1,2,0,2,1,0
59,5,1,0,0,646,1,0
40,0,2,1,0,739,1,0
44,1,1,0,0,1511,1,0
33,1,1,1,0,58,0,0
29,0,2,1,0,163,1,1
39,1,1,0,0,385,1,0
36,4,0,2,0,1343,1,1
34,7,0,1,0,169,1,0
35,1,1,1,0,-613,1,0
47,7,1,0,0,1496,1,0
40,1,1,1,0,580,1,0
30,9,1,1,0,-306,1,1
27,4,1,1,0,-41,1,0
40,0,0,1,0,783,1,1
26,1,0,1,0,241,1,0
46,4,1,2,0,245,1,0
43,4,1,1,0,-26,1,0
36,9,2,2,0,705,1,0
32,1,1,1,0,23,1,0
47,1,0,1,0,380,1,0
29,1,2,1,0,4574,1,0
36,9,1,2,0,183,1,0
33,1,2,1,0,272,1,0
57,0,1,1,0,4168,1,1
30,9,2,1,0,677,1,0
59,0,0,1,0,174,1,0
32,1,1,0,0,1877,1,0
56,5,1,1,0,3690,1,1
25,1,1,1,0,109,1,0
30,1,2,3,0,194,1,0
32,1,2,1,0,8,1,0
30,0,1,1,0,40,1,1
45,1,1,1,0,-1400,1,0
47,1,1,1,0,-656,1,0
25,9,2,1,0,1400,1,1
28,1,1,0,0,507,1,0
30,1,2,1,0,75,1,0
28,0,1,2,0,364,1,0
27,9,2,1,0,1742,1,0
32,1,1,1,0,1197,1,1
32,6,2,2,0,12269,0,0
40,6,1,2,0,1126,1,0
29,1,2,0,0,105,1,0
38,0,1,1,0,-650,0,0
37,1,2,0,0,117,1,0
22,0,2,1,0,118,1,0
23,0,2,1,0,178,1,0
30,6,2,1,0,299,1,0
27,1,2,0,0,0,1,0
31,0,1,1,0,5,0,0
26,1,2,1,0,65,0,0
36,0,0,1,0,246,1,0
29,1,2,1,0,1166,1,0
37,7,0,1,0,49,1,0
39,1,1,0,0,95,1,0
38,10,1,0,0,113,1,0
27,2,1,1,0,554,1,0
58,5,1,0,0,269,1,0
36,1,1,1,0,63,1,0
24,7,2,1,0,-248,1,0
25,7,2,1,0,32,1,0
43,4,1,1,0,452,1,0
38,1,1,0,0,467,1,0
40,1,1,0,0,1758,1,0
33,1,2,1,0,-416,1,0
35,9,1,1,0,523,1,1
46,1,1,0,0,2499,1,0
30,9,2,2,0,236,1,0
24,9,2,1,0,3926,1,0
24,9,2,1,0,409,1,0
45,4,1,2,0,876,0,0
45,1,1,0,0,1163,0,0
53,9,2,1,0,708,1,0
34,9,2,2,0,586,1,0
24,1,1,0,0,656,1,0
57,3,1,0,0,260,1,0
55,1,1,0,0,571,1,0
52,9,2,1,0,36,1,0
54,9,0,1,0,0,1,0
29,1,2,0,0,-63,1,0
23,7,2,1,0,91,1,0
24,7,2,1,0,0,0,0
59,1,1,1,0,169,1,0
37,1,2,3,0,2188,0,0
40,1,1,1,0,2073,1,0
54,4,0,2,0,29887,1,0
35,1,1,1,0,53,1,0
56,3,1,0,0,82,0,0
28,9,1,1,0,58,0,0
32,4,2,1,0,916,1,0
40,4,0,2,0,37,1,0
32,1,2,0,0,100,1,0
41,7,1,0,0,124,1,0
55,4,1,0,0,19,1,0
52,9,1,1,0,420,0,0
58,9,0,1,0,906,1,1
29,10,2,2,0,0,1,1
44,1,0,3,0,532,0,0
53,1,1,0,0,634,1,0
44,7,1,1,0,0,1,1
41,0,1,1,0,338,1,0
44,0,1,1,0,0,1,1
38,4,1,2,0,2724,1,0
27,4,2,2,0,-98,1,1
44,0,1,1,0,73,1,0
45,1,2,1,0,636,1,0
30,1,2,1,0,132,1,0
47,9,1,2,0,282,1,0
54,2,1,0,0,3343,1,1
29,9,2,1,0,-166,1,0
50,0,0,1,0,363,1,0
32,1,2,1,0,29,0,0
57,2,1,2,1,-524,1,0
51,1,1,0,0,1194,1,0
32,0,2,1,0,422,1,0
27,9,2,2,0,3706,1,0
41,10,1,1,0,356,1,0
53,9,1,1,0,31,1,0
29,6,2,1,0,272,1,0
28,4,1,2,0,103,1,0
27,4,2,2,1,-308,1,0
49,1,1,1,0,16,1,0
44,1,1,0,0,1485,1,0
32,2,2,2,0,1,1,1
56,5,1,3,0,4391,1,0
34,1,2,0,0,85,0,0
43,7,1,0,0,822,1,0
41,4,0,2,0,647,1,0
41,4,1,2,0,223,1,0
47,1,1,0,0,242,1,0
33,1,1,1,0,64,0,0
47,7,1,1,0,2597,1,0
46,4,0,2,0,770,1,0
46,9,1,1,0,4956,1,0
30,0,1,1,0,122,1,0
41,9,2,1,0,28,0,0
30,9,1,1,0,1011,1,0
56,5,0,1,0,4166,1,0
40,9,1,0,0,6110,1,0
47,7,1,1,0,837,1,1
36,4,2,2,0,146,1,0
60,5,1,0,0,458,1,0
34,0,1,1,0,641,1,1
44,6,1,1,0,1310,1,0
29,9,1,1,0,782,1,0
48,1,1,1,0,478,1,1
55,7,1,3,0,-45,1,0
60,4,1,2,0,36,1,0
29,4,2,2,0,0,0,0
30,7,2,2,0,136,1,1
35,0,2,0,0,8,1,0
37,7,2,1,0,934,1,0
42,1,1,1,0,314,1,1
34,9,1,1,0,978,1,0
50,4,2,2,0,567,1,0
27,7,2,1,0,194,1,0
45,9,2,2,0,4537,1,0
50,4,0,2,0,318,1,0
43,9,1,1,0,17,1,0
32,3,0,1,0,715,1,1
55,4,2,2,0,1464,1,0
40,7,2,1,0,-61,1,1
56,2,1,2,0,1297,1,0
21,0,2,1,0,325,1,0
27,9,1,2,0,276,0,0
24,0,2,1,0,770,1,0
25,9,2,1,0,2,1,1
41,1,1,0,0,208,1,0
49,10,0,1,0,495,1,0
44,1,1,2,0,2185,1,0
42,1,1,1,0,351,1,0
45,1,1,0,0,71,1,0
48,7,1,3,0,1155,1,0
51,9,1,1,0,349,1,0
33,9,1,1,0,153,1,0
32,1,1,0,0,244,1,0
41,9,1,1,0,493,1,0
29,7,1,2,0,62,1,1
49,9,0,2,0,874,1,0
49,1,0,1,1,259,0,0
25,0,2,1,0,304,0,0
33,1,2,1,0,371,1,0
50,1,1,0,0,231,1,0
50,0,1,1,0,1906,0,0
40,4,2,1,0,192,1,0
32,1,1,0,0,158,1,0
43,1,0,0,0,-57,1,0
24,5,2,1,0,366,0,1
49,1,1,0,0,327,1,0
36,4,1,2,0,1125,1,1
42,0,1,3,0,642,1,1
31,0,2,1,0,-48,1,0
30,9,2,1,0,298,1,0
46,9,1,2,0,2207,1,0
35,1,2,1,0,88,1,0
44,0,1,1,0,2687,1,0
33,4,1,2,0,307,0,0
42,1,1,0,1,398,1,0
39,7,2,1,0,-388,1,0
41,1,2,0,0,1649,1,0
58,1,1,1,0,886,0,0
40,1,1,1,0,1161,1,1
37,0,1,1,0,281,1,0
45,1,1,0,0,137,1,1
49,4,1,0,0,267,1,0
35,1,1,0,0,767,1,0
28,1,2,1,0,1112,1,0
32,9,2,2,0,192,1,0
45,6,1,1,0,1113,1,0
44,9,2,1,0,696,1,0
55,1,1,0,0,-268,1,0
37,1,2,1,0,197,1,0
28,7,2,1,0,317,1,0
43,0,2,2,0,329,1,0
35,1,2,1,0,510,1,0
30,4,2,2,0,5,0,0
54,4,2,2,0,4393,1,0
34,4,0,2,0,488,1,0
30,7,2,1,0,442,1,0
46,11,1,3,0,300,1,0
52,1,1,0,0,1007,1,0
44,1,1,0,0,195,1,0
36,1,1,1,0,513,1,0
44,9,0,1,0,399,1,0
44,1,1,0,0,12,1,0
24,1,2,1,0,77,1,0
56,1,1,0,0,8318,1,0
41,1,0,1,0,-104,1,0
51,9,1,2,0,0,1,0
53,1,1,1,0,2,1,0
41,1,2,0,0,0,1,0
26,1,2,0,0,-579,1,0
53,2,1,2,0,2884,1,0
30,9,2,1,0,863,1,0
